Date,Positive,Negative,Neutral,sentiment_score,KOSPI_d_rtn,KOSPLMKC_d_rtn,KOSPMMKC_d_rtn,KOSPSMKC_d_rtn,KOSDAQ_d_rtn,KOSD100_d_rtn,KOSDM300_d_rtn,KOSDSMAL_d_rtn,KOSPI_Index_30_rtn,KOSDAQ_Index_30_rtn,KOSPLMKC_Index_30_rtn,KOSPMMKC_Index_30_rtn,KOSPSMKC_Index_30_rtn,Nasdaq_rtn,KOSPI Index_30_vol,KOSDAQ Index_30_vol,KOSPLMKC Index_30_vol,KOSPMMKC Index_30_vol,KOSPSMKC Index_30_vol,KOSPI Index_open_vol,KOSDAQ Index_open_vol,KOSPLMKC Index_open_vol,KOSPMMKC Index_open_vol,KOSPSMKC Index_open_vol,lrg_cap_rtn,mid_cap_rtn,sml_cap_rtn,spread_lrg,spread_mid,spread_sml,lrg_buy_rate,mid_buy_rate,sml_buy_rate,FOMC
2023-01-25,0.0850045084953308,0.6786388754844666,0.2363566160202026,-0.5936343669891357,0.01381082229575678,0.01629408197905266,0.0006498637730279271,0.006042203654731842,0.01983075631881947,0.02312848378076526,0.02098579684927583,0.01240292605197951,-0.0012140593664026454,-0.0005360566973947495,-0.0009321730870991388,-0.0029405886537159256,-0.0014461649409101163,-0.0018465513558365725,4.299859878076665e-07,2.1869366750154816e-07,4.589337062588793e-07,1.2000363182749606e-06,1.215415145282341e-07,7.680212121361354e-06,8.89242270303006e-06,1.0464586079857243e-05,4.256068924062285e-06,1.4214981440676177e-06,-4.8546504161161596e-06,0.0016491081889695206,0.0012437648446024816,6.901976193877548,1.847551707317073,0.8518265171353232,0.2563045113064683,0.3259211999545332,0.38946530819403313,0
2023-01-26,0.1828373372554779,0.5394725203514099,0.2776901721954345,-0.356635183095932,0.016368835752341774,0.018301819281314458,0.006761530066300276,0.008492484765064237,0.008958185089358167,0.014990808690097078,0.004453890499875338,0.004599790264523971,0.0035358389632098204,0.003551869824694884,0.004080810566728171,0.001021139894566846,0.000818044283634052,0.017441255725332505,9.58505900661919e-07,1.7825553933433742e-06,1.3332884727546031e-06,3.1827852987207164e-07,7.274280452373376e-07,5.847978818670334e-06,2.8114412253272358e-06,9.080753980118745e-06,8.434469704277566e-06,6.652961680629656e-06,0.01612734268606146,0.005741402593525202,0.0034900117573811607,5.0168877653061195,1.9684286151761516,0.799595623022844,0.26419070333064,0.3265765205346137,0.38871334960653386,0
2023-01-27,0.0302198939025402,0.6381509304046631,0.3316291272640228,-0.6079310365021229,0.00620677305083201,0.00642050920988626,0.0050540805278797354,0.005545238063427202,0.0031212234582608483,-0.0009133229913013534,0.004126442214879583,0.0073013584533871915,0.0029170242849928412,-0.0005947232009201756,0.003058670061373585,0.002624293962821949,0.0013726900102276104,0.00944931670434011,1.0307736353126082e-06,1.3891453802527445e-07,1.284944078686641e-06,3.820676314461856e-07,1.9960577351064357e-07,7.41502228411068e-06,9.120540339065415e-06,8.78717824771544e-06,4.836899808025841e-06,3.2894063104202834e-06,0.0062692831155963585,0.008322204491260962,0.00808248306179178,5.844541163265303,1.801122368563686,0.7994960026362047,0.26400955596231934,0.31291858375475146,0.38867343474805033,0
2023-01-28,0.0004349925147835,0.8868722915649414,0.112692691385746,-0.8864372990501579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-01-29,0.0036234010476619,0.2294199764728546,0.766956627368927,-0.2257965754251926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-01-30,0.0471751950681209,0.7500920295715332,0.2027328014373779,-0.7029168345034122,-0.013598372675593676,-0.014550701725150883,-0.011564639926904449,-0.0024818387361196345,-0.003554370003921448,-0.007673415957276495,-0.006719674745655208,0.002642538373099931,-0.0057911118186596364,-0.004085022566778816,-0.006511236648071414,-0.002358927252157751,-0.0025560185128448315,-0.01980467518967989,1.068697049975253e-06,4.4456523206821514e-07,1.4386696384708117e-06,4.4659641998175134e-07,1.1868402905838849e-07,1.7781324868924223e-05,7.608497335435798e-06,2.113836801895774e-05,6.726935908276949e-06,4.970633075961749e-06,-0.018986487419975644,-0.01395570690655508,-0.013738413931379484,4.794263275510205,1.7749916368563696,0.7529558299648501,0.24503605868428632,0.292362874304423,0.3651785357975264,0
2023-01-31,0.0459655970335006,0.6050503849983215,0.348984032869339,-0.559084787964821,-0.010415329356995668,-0.014582390847672648,0.012097084406619411,0.002328594464451382,0.0025285489197282964,0.0007830423655088885,0.002504937507614222,0.004229517118259682,0.003016851800335891,0.005410366090993819,0.0025875888158722006,0.00537130730779732,0.004194432263386277,0.016602088322071617,8.034681851001113e-07,7.688042028712771e-07,1.1114656313023643e-06,1.141849388695389e-06,4.4775236318835505e-07,2.0141668757669633e-05,6.644423348119718e-06,2.3605488992215096e-05,1.663366857956862e-05,5.580087065422839e-06,0.014314578420754355,0.02384099026617307,0.01872096680279235,4.515674163265306,1.8838473224932242,0.8150772666959564,0.24666715641170345,0.3284101701133647,0.3953419176492225,0
2023-02-01,0.0426369868218898,0.6087621450424194,0.348600834608078,-0.5661251582205297,0.010141875035427888,0.012105713666852981,-0.000306303286403667,0.0033929150391901817,0.014040258800994528,0.025636172878625487,0.00795929299864557,0.003201934013354794,0.002582381405660718,0.003175222555050185,0.003053551038324832,0.0005370186825244373,5.3927494496645644e-05,0.019809312987163513,1.2834951169258737e-06,6.924668085003212e-07,1.5278115092326562e-06,9.843997545268852e-07,3.4314178444970334e-07,1.0213789113499412e-05,3.586736494257941e-06,1.2455252039303163e-05,6.158013874944043e-06,1.8114962712159446e-06,0.021464374232730756,0.01917592834389461,0.015873903006964236,8.99897433673469,2.5466198130081317,0.9869671098418257,0.2603839730393695,0.31616817194188596,0.3868266962682653,1
2023-02-02,0.0599783025681972,0.6469674110412598,0.2930543124675751,-0.5869891084730625,0.007758217937299187,0.008851608043421763,3.6470195644196805e-06,0.009518580202143944,0.01802659035943251,0.018367998666475444,0.015112834819682735,0.017103423094948392,-0.0012724472489975673,-0.0006170205978684435,-0.001146430134384675,-0.0024682497766881856,-0.0002986425159872304,0.032021535810078314,1.9272234689547158e-06,1.605029098578549e-07,2.3288460697126416e-06,7.65097161923077e-07,2.2157342813902202e-07,1.0236717853477805e-05,7.553040281979362e-06,1.2489758074953238e-05,6.0191052031288625e-06,2.637639099867572e-06,0.019740103138792275,0.023074318093699312,0.020662518742890084,6.853906806122446,2.665785113821139,0.9987720417398942,0.25027153535000385,0.33083622567975046,0.3925647963717394,0
2023-02-03,0.0006457622512243,0.7400187253952026,0.259335458278656,-0.7393729631439784,0.004655230984838573,0.005467393281167463,0.0022040121927635083,-0.002762629639995309,0.0028339914880588565,0.004412210538856992,0.002986748533548867,0.0019843244927642686,-0.0017089823133164203,-0.0031584422778303685,-0.0019032921253335777,-0.0007933070166738931,-0.0007466607399925098,-0.016016680942255505,6.004927394995478e-07,1.7908495986100335e-07,7.645276302411959e-07,2.860146252418144e-07,9.158900621366336e-08,7.614366561993617e-06,7.479291671177127e-06,1.0624029819330506e-05,6.2440534027576e-06,1.039163665312408e-05,-0.020289954446075245,-0.011904531520297355,-0.004712418915573333,7.068939459183673,2.299214254742548,0.9074003826889256,0.25360749595642795,0.2991973487077438,0.3747126225738168,0
2023-02-04,0.0158842243254184,0.9724244475364684,0.0116912396624684,-0.95654022321105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-02-05,0.0003827117034234,0.5053065419197083,0.4943107664585113,-0.5049238302162848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-02-06,0.0102985585108399,0.819245457649231,0.170456051826477,-0.808946899138391,-0.017163876739356283,-0.020701128339506575,-0.0031198316688613543,0.004216625605309864,-0.007146066061734067,-0.007610591700674108,-0.009016076745647526,-0.005018020714746206,0.004480476722649334,0.00047205686539172274,0.004100668823437872,0.007326656437172568,0.003162348325477805,-0.0100032598891895,3.7626075804561105e-06,1.0959017066537784e-07,5.205793960250987e-06,1.9920342450192287e-06,2.814851441601009e-06,1.701265909427606e-05,4.358283242631358e-06,1.749303399888801e-05,2.4953633938793966e-05,1.134366752399818e-05,-0.009313564269713035,-0.01529245649769493,-0.008479483603328465,5.147072785714284,1.7165915149051487,0.802518735500878,0.24260786360964715,0.3211903656526807,0.38398878839718376,0
2023-02-07,0.0736884400248527,0.6282280683517456,0.298083484172821,-0.5545396283268929,0.005529779525845417,0.007007008842146213,-0.0016586356960322233,-0.0010580506183942697,0.014940439041500397,0.020970461876200587,0.01252271790289727,0.007348113363857972,0.0011006975604966611,0.003750736962070582,0.0013536828011619895,-3.6502012172588396e-06,-0.0004266515033077344,0.01886125133016541,8.776843679889856e-07,3.4028234392347693e-07,8.587493407817975e-07,1.3681361467955364e-06,9.527344068110276e-07,1.3650005849133074e-05,1.1731610197901222e-05,1.6505344705483672e-05,5.6686170132418245e-06,1.804091048472634e-06,0.015931347908913356,0.00915695281744807,0.0002329302695379017,7.3264636224489825,2.1511899566395662,0.8906317249560625,0.265944431056245,0.35549800332681736,0.3954873941954461,0
2023-02-08,0.0738948434591293,0.6407743692398071,0.2853307723999023,-0.5668795257806778,0.01293948575191522,0.014212882098106163,0.007228139483532318,0.004871954687529431,0.009260935473265574,0.008887348001992123,0.007473078442755302,0.011789625023404401,0.001153386328102485,-0.0002959474521867536,0.0010794935983339164,0.002146623538048173,-0.00021314671235281565,-0.01692242989062814,6.849042118153662e-07,4.915913052029012e-07,8.880759984982465e-07,6.729293202699036e-07,1.9740729361838105e-07,3.4513215130926585e-06,4.477399852556875e-06,4.778021171204156e-06,1.8691077697978527e-06,1.2169727985738866e-06,-0.01642621846574795,-0.01726412740768517,-0.016820528354810318,5.8941744897959145,1.800525327913279,0.792816160808435,0.2302208033021328,0.3003343128676316,0.36970550361231924,0
2023-02-09,0.0936575680971145,0.7007426023483276,0.2055998146533966,-0.6070850342512132,-0.0008539503777645602,-0.0007214773574523204,-0.0020567390868347036,0.00024784354118254656,0.005880264425403145,0.017113626173511032,-0.0016748045245571544,-0.00122234887781049,0.001003086191769111,-0.0017220998447047412,0.0015232791726985558,-0.0011779720612171603,-0.002104932743583903,-0.010205952698275378,2.4080768457479564e-06,5.182626506293687e-07,3.1981967369023765e-06,7.090912353633402e-07,1.7423725697753974e-07,3.253992759461473e-06,6.065964100590349e-06,4.474278859105457e-06,4.023841244210692e-06,1.2367038393205209e-06,-0.008206537757424505,-0.013566838701321469,-0.023460509735454313,7.058840816326528,2.2750535799458014,0.9218718220562363,0.24467262520455632,0.3111829568487004,0.3584845457872114,0
2023-02-10,0.0310505963861942,0.7579619288444519,0.2109874039888382,-0.7269113324582577,-0.0047624427301942935,-0.005101647450377045,-0.0009098022717564611,-0.008528277271621401,-0.015594206902138016,-0.01323139080284601,-0.015777895098880446,-0.016550153047533565,-0.0048252370169996625,-0.0038732715554486235,-0.005046426282237467,-0.0035920837642777585,-0.004458600432450584,-0.006079728779517893,1.8073201882106442e-06,2.9655813416749045e-07,2.0851082928537526e-06,9.278408298235656e-07,8.367407831290896e-07,8.358109731952556e-06,4.920519383371147e-05,8.625259381173146e-06,1.3916669911701128e-05,1.305656458907304e-05,-0.0032856302945401435,-0.006208133459921101,-0.010594422861855728,5.318532653061228,1.5189096883468824,0.7176293246924419,0.24237286703375946,0.3197834766546644,0.37689007991302154,0
2023-02-11,2.6984787837136537e-05,0.9999666810035706,6.402206054190174e-06,-0.9999396962157334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-02-12,0.0438897162675857,0.8299430012702942,0.1261672973632812,-0.7860532850027084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-02-13,0.0135104404762387,0.7759190797805786,0.2105703800916671,-0.7624086393043399,-0.00691937435227749,-0.007826875815374298,-0.002997278441787679,-0.0011208735948501421,0.00014239574390217466,0.0012801285697825685,-0.0019211746738353132,-0.0023797042826184532,0.002507011581229277,0.004852614878404155,0.002733793127030784,0.0018464934652717901,0.00028177140475056444,0.014711884323993556,5.949210109737724e-07,2.247627495955154e-07,8.510104715703383e-07,3.081619989663895e-07,1.8676878946434693e-07,8.406392163709703e-06,9.293720314237968e-06,8.975717123341154e-06,8.644466649197225e-06,8.199968739354047e-06,0.014471013958558284,0.009827229037961382,0.00044893071544969715,4.98517755102041,1.6206678211382124,0.7253037289103691,0.25429349262187345,0.33234828418281326,0.3902984021343922,0
2023-02-14,0.047797106206417,0.832054615020752,0.1201483458280563,-0.784257508814335,0.005261950112032893,0.005717648083442522,0.0017330995251082792,0.005898381685642208,0.009058581526273032,0.015153575656580869,0.009096467341246733,0.0021096491328733546,-0.0004332852198071583,-6.440020867882145e-05,-0.0004931700130320378,-9.110770577059775e-05,-0.00022701829375280434,0.00573204420030081,1.0062798356085352e-06,8.000608848272064e-07,1.3108711275007671e-06,4.873355493433224e-07,4.3104569062158604e-07,7.321462143955151e-06,4.740842242315898e-06,9.302330880542771e-06,4.192297296837304e-06,1.37697069889251e-06,0.006307565860749801,-0.0018517202285525112,-0.0008020736269427556,6.93121428571429,2.0041384688346886,0.7988013857644969,0.27914253102792047,0.3191729015045521,0.38835987855034587,0
2023-02-15,0.1440663784742355,0.5565991997718811,0.2993344366550445,-0.4125328212976455,-0.015424722496157867,-0.015520778125688856,-0.01554417359201242,-0.014117692082652867,-0.018278352819350852,-0.01628713879578833,-0.01928380612299844,-0.020424955621143565,-0.003906716928341214,-0.0056428492148781675,-0.0037590554201208234,-0.0049182766642763345,-0.004172452322477633,0.009191625189360298,9.657047069164071e-07,2.247941807241248e-06,1.2307408764324941e-06,9.098413598003773e-07,9.029891459041082e-07,2.654814181341847e-05,1.0100886556185484e-05,3.221185677649049e-05,1.5828656242958573e-05,5.265031826161914e-06,0.012116016668381304,0.014203225341335715,0.012399845632348703,5.021146938775514,1.9229430406504073,0.7652324477152883,0.24895756757654733,0.360601581986036,0.41300916045434066,0
2023-02-16,0.1511065065860748,0.5705885887145996,0.2783048450946808,-0.4194820821285248,0.019407630423150957,0.02025928350737032,0.017550813290645628,0.010495467086622114,0.024837262472593952,0.037561897659414666,0.020901547222120575,0.011102568273695504,-0.0012099510773801215,0.005059977191653937,-0.0011649753965411417,-0.0016003606973057154,-0.0012911269219902611,-0.0179521857197316,8.079660562451286e-07,9.315638360424135e-07,1.1047103880441365e-06,3.167299767731092e-07,5.27136923226345e-07,1.1887062275537986e-05,9.107849232806348e-06,1.2910066647237691e-05,2.1626378599589836e-05,1.2248618380267223e-05,-0.017046968694867826,-0.010816082024800182,-0.010784776313932938,5.634864285714285,2.040455135501355,0.7529535557996456,0.2599117748526553,0.3498896268089727,0.390994860805725,0
2023-02-17,0.0442665591835975,0.7886034846305847,0.1671299636363983,-0.7443369254469873,-0.009852536420501705,-0.011857781802781965,-0.0009026716780939797,0.001612486874879716,-0.011651513252031736,-0.019608592913930366,-0.006054885348754105,-0.005773968500662101,-0.0004017408825373878,-0.0021432383925178164,-0.0011521538786940816,0.003930323932999474,0.0015208382257766028,-0.00579959414539785,6.618520650458021e-07,6.005595738575754e-07,8.582901635825745e-07,3.5915171448701526e-07,4.0896005148069824e-07,2.1894648894339568e-05,1.8389333132806452e-05,2.4567058327171727e-05,1.7331376133114388e-05,8.641556715868857e-06,-0.00667998345351264,0.005074114207655564,-0.001585239710407321,4.503504081632656,1.8309089945799462,0.7248320760105431,0.2585699008173288,0.35285792247210385,0.40497383631204276,0
2023-02-18,0.000102973957837,0.9990841150283812,0.0008129774942062,-0.9989811410705444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-02-19,0.0669693350791931,0.7968400716781616,0.1361904740333557,-0.7298707365989685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2023-02-20,0.0436614453792572,0.6420261859893799,0.3143123686313629,-0.5983647406101227,0.0015938596986925424,0.00034545155796756656,0.007289040165218019,0.007445099872096431,0.016964184618988375,0.025909849539905706,0.01251401793081206,0.010151423935832996,0.003777156616414968,0.007170884676498845,0.0039196502221546005,0.0035112421203476797,0.002014512295924277,,1.078314207421201e-06,3.1778170380674003e-07,1.467725436398131e-06,2.6764758745990625e-07,4.3646985109709134e-07,3.194589481720331e-05,1.1023063394884234e-05,3.87138761016661e-05,1.3720673153018567e-05,8.233914714703818e-06,,,,,,,,,,0
2023-02-21,0.1414505243301391,0.587142825126648,0.2714067101478576,-0.4456923007965088,0.0015628564376674178,0.0006289088638862702,0.005278407969196709,0.007346226243864062,0.005725821585331628,0.011442140133031348,-0.002647047812007772,0.004753006293527401,-0.0009687438430346062,0.000901066746246393,-0.0011143299446019236,-0.0007564923612823656,0.0007386661257348746,-0.02534288968117534,7.822778278222114e-07,8.696140333253847e-07,9.605510009190626e-07,6.527727888923504e-07,5.76222399620385e-07,9.163231021941986e-06,3.622851032502849e-06,1.0487416668086584e-05,1.2338689822910095e-05,1.1520329211668172e-06,-0.0244069580410271,-0.03041822763989853,-0.032523128603542034,4.696664285714287,1.9881735257452577,0.801641554481547,0.24737741353060036,0.30866633808423843,0.36319546083771403,0
